system,report_date,section,kpi_text,status_name,status_symbol,source_file,primary_kpi
A1C,2025-10-14,,Collector_Global_Table_Persistence_Statistics idle,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Number of collectors with retention times < 42 days,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,High number of unprocessed e-Mails,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Status of Collector HOST_CS_UNLOADS,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Number of relevant inactive actions,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Number of actions with unknown state,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Number of Statisticsserver worker threads,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Historic thread samples save interval (s),GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Important information is available in the SAP Notes below.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,We have checked your SAP HANA environment and found some issues that                                                              might have a negative impact on your overall system stability and performance. Review the report carefully and implement our        recommendations.,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-14,,SAP HANA Stability and Alerts,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-14,,SAP HANA Database Configuration,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-14,,SAP HANA Resource Consumption,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-14,,SAP HANA Workload and Performance,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-14,,Size and Growth,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Administration,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,SAP HANA alerts have been issued for the monitored timeframe.,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-14,,No critical issues with SAP HANA service restarts were detected.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-14,,Check parameter settings,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,global.ini [persistence],YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,SAP HANA workload parameters are set in the recommended range.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-14,,There are no disk configuration issues.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-14,,Percentage of free disk space > 20%,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-14,,CATALOG_BACKUP+LOG_BACKUP+TRACE,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,heiq1hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,heiq1hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,The allocated row store size is below the technical limit.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,heiq1hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,The fragmentation of the row store is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,The number of records in column-based table partitions is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,316.099.034,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,146.728.460,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,140.830.365,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,SEOSUBCOTX,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,64.244.735,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,62.547.259,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,55.249.489,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,SEOCOMPOTX,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,RSAU_BUF_DATA,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,38.734.282,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,heiq1hhdb05_Q1H_05,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,No CPU bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-14,,No memory bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-14,,The memory consumption of the SAP HANA instance is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-14,,The memory consumption of tables is below any critical threshold.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-14,,The memory consumption of the index server is critical.,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-14,,No problems with the delta size of column store tables were detected.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,The number and size of diagnosis files is uncritical.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Some issues for operating or administration in terms of backup/recovery have been detected.,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Your license is permanent and valid.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,No issues with the statistics server were detected.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Status of the embedded Statisticsserver,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Alerts in the Statisticsserver are not scheduled in the expected timeframe.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Number of tables not located on the master server,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Number of disabled alert collectors,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Number of disabled statistic collectors,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Collector_Global_Table_Persistence_Statistics idle,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Number of collectors with retention times < 42 days,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,High number of unprocessed e-Mails,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Status of Collector HOST_CS_UNLOADS,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Number of relevant inactive actions,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Number of actions with unknown state,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Number of Statisticsserver worker threads,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Historic thread samples save interval (s),GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Important information is available in the SAP Notes below.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,We have checked your SAP HANA environment and found some issues that                                                              might have a negative impact on your overall system stability and performance. Review the report carefully and implement our        recommendations.,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-14,,SAP HANA Stability and Alerts,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-14,,SAP HANA Database Configuration,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-14,,SAP HANA Resource Consumption,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-14,,SAP HANA Workload and Performance,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-14,,Size and Growth,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Administration,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,SAP HANA alerts have been issued for the monitored timeframe.,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-14,,No critical issues with SAP HANA service restarts were detected.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-14,,Check parameter settings,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,global.ini [memorymanager],YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-14,,gc_unused_memory_threshold_abs,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-14,,gc_unused_memory_threshold_rel,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-14,,global.ini [persistence],YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,global.ini | indexserver.ini [expensive_statement],YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,indexserver.ini [transaction],YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,SAP HANA workload parameters need to be adjusted.,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-14,,default_statement_concurrency_limit,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,global.ini [memorymanager],YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-14,,global.ini [persistence],YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,indexserver.ini [optimize_compression],YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,There are no disk configuration issues.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-14,,Percentage of free disk space > 20%,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-14,,heis2hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,CATALOG_BACKUP+LOG_BACKUP+TRACE,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,heis2hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,heis2hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,The allocated row store size is below the technical limit.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,heis2hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,The fragmentation of the row store is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,The number of records in column-based table partitions is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,149.880.453,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,98.412.280,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,SEOSUBCOTX,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,58.071.313,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,SEOCOMPOTX,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,38.739.778,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,30.069.229,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,28.402.208,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,28.396.454,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,25.392.324,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,heis2hhdb05_S2H_05,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,No CPU bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-14,,No memory bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-14,,The memory consumption of the SAP HANA instance is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-14,,The memory consumption of tables is below any critical threshold.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-14,,The memory consumption of the index server is critical.,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,Hardware Capacity
A1C,2025-10-14,,Column unloads were detected during the time period analyzed.,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,No problems with the delta size of column store tables were detected.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,The number and size of diagnosis files is uncritical.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Some issues for operating or administration in terms of backup/recovery have been detected.,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Your license is permanent and valid.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Issues with the statistics server were detected.,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Status of the embedded Statisticsserver,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Alerts in the Statisticsserver are not scheduled in the expected timeframe.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Number of tables not located on the master server,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Number of disabled alert collectors,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Number of disabled statistic collectors,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Collector_Global_Table_Persistence_Statistics idle,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Number of collectors with retention times < 42 days,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,High number of unprocessed e-Mails,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Status of Collector HOST_CS_UNLOADS,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Number of relevant inactive actions,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Number of actions with unknown state,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Number of Statisticsserver worker threads,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Historic thread samples save interval (s),GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Important information is available in the SAP Notes below.,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Version of ST-PI function module: 40,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Version of ST-PI function module: 40,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Version of ST-PI function module: 40,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Version of ST-PI function module: 40,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,"The gateway configuration and administration of your SAP S/4HANA system                                                           A1C have been analyzed and areas that require your attention have been                                                              highlighted. To ensure system stability, you should implement the recommendations in the following section.",YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-14,,MetaData Cache Activation,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Logging Configuration,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Gateway Error Logs,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,SAP Netwear gateway
A1C,2025-10-14,,Important Periodic Jobs,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,/IWBEP/R_CLEAN_UP_QRL,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,/IWBEP/SUTIL_CLEANUP,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,/IWFND/R_METERING_AGGREGATE,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,/IWFND/R_METERING_DELETE,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,/IWFND/R_SM_CLEANUP,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,/UI2/PAGE_CACHE_SYNCHRONIZE,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,UI Technologies checks
A1C,2025-10-14,,/UI2/PERS_EXPIRED_DELETE,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,UI Technologies checks
A1C,2025-10-14,,/UI5/UPD_ODATA_METADATA_CACHE,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,UI Technologies checks
A1C,2025-10-14,,/UIF/CLEAN_LREP,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,UI Technologies checks
A1C,2025-10-14,,"The UI technology configuration and administration of your SAP S/4HANA                                                            system A1C have been analyzed and areas that require your attention have                                                            been highlighted. To ensure system stability, you should implement the recommendations in the following section.",YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-14,,SAP Fiori Cache Buster Activation,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,UI Technologies checks
A1C,2025-10-14,,HTTP/2 Support,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,SAP Fiori Launchpad Performance - Home Page Mode,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,UI Technologies checks
A1C,2025-10-14,,SAP Fiori Launchpad - Spaces and Pages adoption,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,UI Technologies checks
A1C,2025-10-14,,Activated but unused ICF services in UI5 apps,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,UI Technologies checks
A1C,2025-10-14,,icm/HTTP/support_http2,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,icm/HTTP/support_http2,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,Home Page / Groups,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,SPACES / SPACES_ENABLE_USER,GREEN,🟢,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-14,,93.8%,YELLOW,🟡,EWA_A1C~ABAP_20251014_Critical (Yellow).htm,
A1C,2025-10-21,,"Analysis from13.10.2025Until19.10.2025Report:A1C, ProductiveInstallation:0021277797Session:7000000091088",GREEN,🟢,EWA_A1C~ABAP_20251021_Critical (Yellow).htm,
A1C,2025-10-21,,This                                                                                                                             EarlyWatch Alert session detected issues that could potentially affect your system.Please evaluate the recommendations.,YELLOW,🟡,EWA_A1C~ABAP_20251021_Critical (Yellow).htm,
A1C,2025-10-21,,HANA-A1H: SAP HANA database: No consistency checks are scheduled.,RED,🔴,EWA_A1C~ABAP_20251021_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-21,,HANA-A1H: SAP HANA database: User SYSTEM is active and valid.,RED,🔴,EWA_A1C~ABAP_20251021_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-10-21,,"Users with critical authorizations, which allow to do anything in client 000",RED,🔴,EWA_A1C~ABAP_20251021_Critical (Yellow).htm,Security
