system_old,report_date_old,section_old,kpi_text,status_name_old,status_symbol_old,source_file_old,system_new,report_date_new,section_new,status_name_new,status_symbol_new,source_file_new,Detail_Change
A1C,2025-11-18,3 service data quality and service readiness,service preparation of a1c,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,3 service data quality and service readiness,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,3.2 sending earlywatch alert of a1c to sap backbone,system a1c is prepared for sap support backbone update sending ewa data on https through sap s/4hana 2023 a1c,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,3.2 sending earlywatch alert of a1c to sap backbone,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,3.2 sending earlywatch alert of a1c to sap backbone,solution manager 7.2 smp,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,3.2 sending earlywatch alert of a1c to sap backbone,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,3.2 sending earlywatch alert of a1c to sap backbone,sap-support_portal https -> sap,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,3.2 sending earlywatch alert of a1c to sap backbone,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,3.2.1 configuring a1c for sap note assistant,a digitally signed sap note was manually uploaded last time on 15.03.2025,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,3.2.1 configuring a1c for sap note assistant,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,3.4 service preparation of a1c,service preparation check (rtcctool),YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,3.4 service preparation of a1c,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,3.4 service preparation of a1c,service data control center of a1c,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,3.4 service preparation of a1c,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,3.4 service preparation of a1c,hardware utilization data,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,3.4 service preparation of a1c,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,3.4.1 service preparation check (rtcctool),st-pi 740 support package 32,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,3.4.1 service preparation check (rtcctool),YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,3.4.1 service preparation check (rtcctool),proc. after addon impl.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,3.4.1 service preparation check (rtcctool),GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,3.4.1 service preparation check (rtcctool),switch on digital content verification,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,3.4.1 service preparation check (rtcctool),GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,3.4.1 service preparation check (rtcctool),allow online data collectors,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,3.4.1 service preparation check (rtcctool),GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,3.4.1 service preparation check (rtcctool),addon st-pi 740,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,3.4.1 service preparation check (rtcctool),GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,3.4.1 service preparation check (rtcctool),collectors and tcoll,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,3.4.1 service preparation check (rtcctool),GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,3.4.1 service preparation check (rtcctool),ewalert setup,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,3.4.1 service preparation check (rtcctool),GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,3.4.1 service preparation check (rtcctool),sap note 3482369 for dvm,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,3.4.1 service preparation check (rtcctool),GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4 software configuration for a1c,we have listed recommendations concerning the current software configuration on your system.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4 software configuration for a1c,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.1 sap application release - maintenance phases,sap s/4hana 2023,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.1 sap application release - maintenance phases,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.1 sap application release - maintenance phases,mainstream / extended maintenance offered by sap is available for the next 18 months or longer.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.1 sap application release - maintenance phases,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.1 sap application release - maintenance phases,mainstream / extended maintenance offered by sap will end in 6 to 18 months.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.1 sap application release - maintenance phases,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.1 sap application release - maintenance phases,mainstream / extended maintenance offered by sap has expired or will expire in the next 6 months.,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.1 sap application release - maintenance phases,RED,🔴,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.2.1 sap fiori front-end server version,sap fiori fes 2023 for s/4hana,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.2.1 sap fiori front-end server version,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.2.2 sapui5 version,1.120.27,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.2.2 sapui5 version,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.3 security risk due to outdated support packages,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.3 security risk due to outdated support packages,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.3 security risk due to outdated support packages,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.3 security risk due to outdated support packages,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,9 security,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,9 security,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,9 security,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,9 security,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.3 security risk due to outdated support packages,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.3 security risk due to outdated support packages,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.3 security risk due to outdated support packages,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.3 security risk due to outdated support packages,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,9 security,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,9 security,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,9 security,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,9 security,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.3 security risk due to outdated support packages,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.3 security risk due to outdated support packages,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.3 security risk due to outdated support packages,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.3 security risk due to outdated support packages,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,9 security,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,9 security,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,9 security,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,9 security,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.3 security risk due to outdated support packages,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.3 security risk due to outdated support packages,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.3 security risk due to outdated support packages,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.3 security risk due to outdated support packages,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,9 security,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,9 security,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,9 security,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,maintenance status of current sap hana database revision,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,9 security,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,age of support packages,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,age of support packages,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.3 security risk due to outdated support packages,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.3 security risk due to outdated support packages,age of support packages,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,9 security,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.5 database - maintenance phases,sap hana database 2.0,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.5 database - maintenance phases,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.6 operating system(s) - maintenance phases,suse linux enterprise server 15 (x86_64),GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.6 operating system(s) - maintenance phases,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.7 hana database version for a1h,2.00.087.000,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.7 hana database version for a1h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.7 hana database version for a1h,2.00.087.000,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.8 hana database version for d1h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.7 hana database version for a1h,2.00.087.000,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.9 hana database version for q1h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.7 hana database version for a1h,2.00.087.000,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.10 hana database version for s2h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.8 hana database version for d1h,2.00.087.000,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.7 hana database version for a1h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.8 hana database version for d1h,2.00.087.000,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.8 hana database version for d1h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.8 hana database version for d1h,2.00.087.000,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.9 hana database version for q1h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.8 hana database version for d1h,2.00.087.000,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.10 hana database version for s2h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.9 hana database version for q1h,2.00.087.000,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.7 hana database version for a1h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.9 hana database version for q1h,2.00.087.000,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.8 hana database version for d1h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.9 hana database version for q1h,2.00.087.000,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.9 hana database version for q1h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.9 hana database version for q1h,2.00.087.000,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.10 hana database version for s2h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.10 hana database version for s2h,2.00.087.000,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.7 hana database version for a1h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,4.10 hana database version for s2h,2.00.087.000,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,4.8 hana database version for d1h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
