system,report_date,section,kpi_text,status_name,status_symbol,source_file,primary_kpi
P1C,2026-01-20,,Mainstream / Extended maintenance offered by SAP has expired or will expire in the next 6 months.,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Upgrade Planning
P1C,2026-01-20,,SAP Fiori FES 2023 for S/4HANA,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,1.120.27,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Upgrade Planning
P1C,2026-01-20,,Age of Support Packages,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,SAP HANA Database 2.0,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,SUSE Linux Enterprise Server 15 (x86_64),GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,2.00.078.000,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,3  Instances,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,heip1caas10z2_P1C_10,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,heip1cpas06z2_P1C_06,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,heip1caas09z3_P1C_09,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,We have checked your system for potential CPU or memory bottlenecks and                                                           found that the hardware of your servers is sufficient for the current workload.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-20,,heip1caas10z2,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,heip1cpas06z2,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,heip1caas09z3,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,The number of work processes creating database load in parallel is not significantly high.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,The performance of your system was analyzed with respect to the average                                                           response times and total workload. We did not detect any major problems that could affect the performance of your system.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Performance Overview A1C
P1C,2026-01-20,,31.158,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,246.369,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,131.996,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,1.767.884,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,The daily operation of your system was analyzed. We detected some problems that may impair system operation and stability.,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Availability based on Collector Protocols,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Program Errors (ABAP Dumps),YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Update Errors,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Table Reorganization,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Critical Number Ranges,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Critical security issues were found in your system.See the information in the following sections.,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Security
P1C,2026-01-20,,System Recommendations (HANA),GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Upgrade Planning
P1C,2026-01-20,,SAP HANA System Privilege DATA ADMIN,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,SAP HANA Password Policy,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,SAP HANA Audit Trail,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,SAP HANA SQL Trace Level,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,SAP HANA Network Settings for Internal Services,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,SAP HANA Network Settings for System Replication Communication (listeninterface),GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,Activation Status and Validity of User SYSTEM,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,System Recommendations (ABAP),GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Age of Support Packages,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Default Passwords of Standard Users,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Control of the Automatic Login User SAP*,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Protection of Passwords in Database Connections,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,ABAP Password Policy,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,RFC Gateway Security,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Security
P1C,2026-01-20,,Message Server Security,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Security
P1C,2026-01-20,,"Critical authorizations, which allow to do anything",RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Security
P1C,2026-01-20,,"Critical authorizations, which should not be used in production",GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Security
P1C,2026-01-20,,"Critical authorizations, which should only see very limited use in production",GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Security
P1C,2026-01-20,,17.01.2024,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,05.12.2023,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,26.01.2024,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,05.12.2023,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,000,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,2.228,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Critical software change management issues were found in your system.See the information in the following sections.,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Software Change and Transport Management of A1C
P1C,2026-01-20,,Number of Changes,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Emergency Changes,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Failed Changes,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Number of transport requests; created or released in production.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Software Change and Transport Management of A1C
P1C,2026-01-20,,The duration between the export from the development system and the import into the production system was shorter than one day.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Number of transport requests with import errors that were not resolved within one hour.,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Software Change and Transport Management of A1C
P1C,2026-01-20,,If an old object version overwrites a newer one we count this as a transport sequence error. We count both the overtaker transport and the bypassed transport. Each transport is only counted once.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Software Change and Transport Management of A1C
P1C,2026-01-20,,"After execution of the â€œquickâ€ consistency checks and execution of the                                                            main reconciliation report, NO issues were identified that require your attention.Please note that, due to a technical limitation in automatic data                                                                 collection,                                                                                                                        we can only identify high-level indicators, which are a general sign of further inconsistencies in financial data.",YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Financial Data Quality
P1C,2026-01-20,,Remote Function Call issues which require your attention have been found. See the recommendation in the following section.,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-20,,Transportation Management application relevant checks were performed successfully.Potential issues are identified and highlighted below.,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Software Change and Transport Management of A1C
P1C,2026-01-20,,We have checked your SAP HANA environment and found some issues that                                                              might                                                                                                                              have a negative impact on your overall system stability. Review the report carefully and implement our recommendations.,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,SAP HANA Stability and Alerts,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,SAP HANA Database Configuration,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,SAP HANA Resource Consumption,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,SAP HANA Workload and Performance,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,Size and Growth,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Administration,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,SAP HANA alerts have been issued for the monitored timeframe.,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,No critical issues with SAP HANA service restarts were detected.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,Check parameter settings,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,service_thread_sampling_monitor_thread_detail_enabled,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,SAP HANA workload parameters are set in the recommended range.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,There are parameters which violate value or layer restrictions.,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,There are no disk configuration issues.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-20,,Percentage of free disk space > 20%,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-20,,CATALOG_BACKUP+LOG_BACKUP+TRACE,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,heip1hhdb05z2,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,heip1hhdb05z2,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,The allocated row store size is below the technical limit.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,heip1hhdb05z2,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,The fragmentation of the row store is not critical.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,The number of records in column-based table partitions may become critical very soon.,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,1.700.295.253,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,/HOAG/AK_VPROT_P,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,SRMPROTOCOL,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,798.830.412,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,471.066.527,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,PRCD_ELEMENTS,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,APOC_D_OR_LOG,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,93.882.861,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,68.016.373,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,64.748.041,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,heip1hhdb05z2_P1H_05,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,No CPU bottlenecks were detected.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-20,,No memory bottlenecks were detected.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-20,,The memory consumption of the SAP HANA instance is not critical.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-20,,The memory consumption of tables is below any critical threshold.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-20,,The memory consumption of the index server was not critical.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-20,,No problems with the delta size of column store tables were detected.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,The trace directory contains a high number of diagnosis files or the files occupy a lot of disk space.,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-20,,No issues for operating or administration in terms of backup/recovery have been detected.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Global consistency check runs at least once per month.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Your license is permanent and valid.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,No issues with the statistics server were detected.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Status of the embedded Statisticsserver,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Alerts in the Statisticsserver are not scheduled in the expected timeframe.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Number of tables not located on the master server,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Number of disabled alert collectors,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Number of disabled statistic collectors,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Collector_Global_Table_Persistence_Statistics idle,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Number of collectors with retention times < 42 days,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,High number of unprocessed e-Mails,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Status of Collector HOST_CS_UNLOADS,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Number of relevant inactive actions,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Number of actions with unknown state,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Number of Statisticsserver worker threads,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Historic thread samples save interval (s),GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,History of M_RECORD_LOCKS collected,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Retention time for the table disk size history,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-20,,Important information is available in the SAP Notes below.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,At least one SQL statement causes unnecessary high load on the system.,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Statements on Top Scanned Table/SQL Statement 2df6494946750b31e3b885b6d649c0f1/Thread Distribution/High Number of Scanned Records,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Statements on Top Scanned Table/SQL Statement 51a89be574023f7b8111b4108440d7a6/Thread Distribution/High Number of Scanned Records,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Version of ST-PI function module: 40,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,"The gateway configuration and administration of your SAP S/4HANA system                                                           P1C have been analyzed and areas that require your attention have been                                                              highlighted. To ensure system stability, you should implement the recommendations in the following section.",YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,MetaData Cache Activation,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Logging Configuration,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Gateway Error Logs,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP Netwear gateway
P1C,2026-01-20,,Important Periodic Jobs,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,/IWBEP/R_CLEAN_UP_QRL,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,/IWBEP/SUTIL_CLEANUP,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,/IWFND/R_METERING_AGGREGATE,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,/IWFND/R_METERING_DELETE,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,/IWFND/R_SM_CLEANUP,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,/UI2/PAGE_CACHE_SYNCHRONIZE,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-20,,/UI2/PERS_EXPIRED_DELETE,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-20,,/UI5/UPD_ODATA_METADATA_CACHE,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-20,,/UIF/CLEAN_LREP,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-20,,"The UI technology configuration and administration of your SAP S/4HANA                                                            system P1C have been analyzed and areas that require your attention have                                                            been highlighted. To ensure system stability, you should implement the recommendations in the following section.",YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,SAP Fiori Cache Buster Activation,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-20,,HTTP/2 Support,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,SAP Fiori Launchpad Performance - Home Page Mode,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-20,,SAP Fiori Launchpad - Spaces and Pages adoption,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-20,,Activated but unused ICF services in UI5 apps,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-20,,icm/HTTP/support_http2,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,icm/HTTP/support_http2,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,icm/HTTP/support_http2,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Home Page / Groups,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,SPACES / SPACES_ENABLE_USER,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,92.6%,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
